state,district,tehsil,village_en,lgd_village_code
Andhra Pradesh,Markapuram,Veligandla,Ganesuni Palle,591228
Andhra Pradesh,Markapuram,Veligandla,Ganna Varam,591231
Andhra Pradesh,Markapuram,Veligandla,Gurugupadu,591232
Andhra Pradesh,Markapuram,Veligandla,Hussain Puram,591237
Andhra Pradesh,Markapuram,Veligandla,Immadi Cheruvu,591244
Andhra Pradesh,Markapuram,Veligandla,Jangam Narasaya Palle,591225
Andhra Pradesh,Markapuram,Veligandla,Kankanam Padu,591233
Andhra Pradesh,Markapuram,Veligandla,Kankanam Padu Agraharam,591234
Andhra Pradesh,Markapuram,Veligandla,K.Kesavabotlavari Khandrika,591226
Andhra Pradesh,Markapuram,Veligandla,Kotala Palle,591246
Andhra Pradesh,Markapuram,Veligandla,Manamadugu,591238
Andhra Pradesh,Markapuram,Veligandla,Marapagunta,591248
Andhra Pradesh,Markapuram,Veligandla,Mogallur,591240
Andhra Pradesh,Markapuram,Veligandla,Nagireddy Palle,591249
Andhra Pradesh,Markapuram,Veligandla,Panduva,591229
Andhra Pradesh,Markapuram,Veligandla,Panduva Nagula Varam,591224
Andhra Pradesh,Markapuram,Veligandla,Perugupalle,591236
Andhra Pradesh,Markapuram,Veligandla,Pulikuntla Ralla Palle,591227
Andhra Pradesh,Markapuram,Veligandla,Ramagopalapuram,591242
Andhra Pradesh,Markapuram,Veligandla,Ramalinga Puram,591243
Andhra Pradesh,Markapuram,Veligandla,Vedulla Cheruvu,591245
Andhra Pradesh,Markapuram,Veligandla,Veligandla,591241
Andhra Pradesh,Markapuram,Yerragondapalem,Allatam,590517
Andhra Pradesh,Markapuram,Yerragondapalem,Alli Palem,590532
Andhra Pradesh,Markapuram,Yerragondapalem,Ammani Gudi Padu,590536
Andhra Pradesh,Markapuram,Yerragondapalem,Bai Penta,590522
Andhra Pradesh,Markapuram,Yerragondapalem,Billagondi Penta,590523
Andhra Pradesh,Markapuram,Yerragondapalem,Boyala Palle,590544
Andhra Pradesh,Markapuram,Yerragondapalem,Boyala Palle (S.H.O),590545
Andhra Pradesh,Markapuram,Yerragondapalem,Buru Gundala,590521
Andhra Pradesh,Markapuram,Yerragondapalem,Daddanala,590534
Andhra Pradesh,Markapuram,Yerragondapalem,Dara Bayalu,590526
Andhra Pradesh,Markapuram,Yerragondapalem,Ganga Palem,590543
Andhra Pradesh,Markapuram,Yerragondapalem,Garini Penta,590524
Andhra Pradesh,Markapuram,Yerragondapalem,Gollavidipi,590540
Andhra Pradesh,Markapuram,Yerragondapalem,Gurije Palle,590546
Andhra Pradesh,Markapuram,Yerragondapalem,Gurrapusala,590537
Andhra Pradesh,Markapuram,Yerragondapalem,Guttalacheruvu,590516
Andhra Pradesh,Markapuram,Yerragondapalem,Kataruvani Palle,590538
Andhra Pradesh,Markapuram,Yerragondapalem,Kolukula,590539
Andhra Pradesh,Markapuram,Yerragondapalem,Lalapuram,590542
Andhra Pradesh,Markapuram,Yerragondapalem,Lingamvani Palle,590535
Andhra Pradesh,Markapuram,Yerragondapalem,Madam Chalama,590525
Andhra Pradesh,Markapuram,Yerragondapalem,Millampalle,590530
Andhra Pradesh,Markapuram,Yerragondapalem,Naidakka Cherla,590533
Andhra Pradesh,Markapuram,Yerragondapalem,Naruthadikala,590519
Andhra Pradesh,Markapuram,Yerragondapalem,Nekkanti,590515
Andhra Pradesh,Markapuram,Yerragondapalem,Palutla,590514
Andhra Pradesh,Markapuram,Yerragondapalem,Ponnala Bayalu,590518
Andhra Pradesh,Markapuram,Yerragondapalem,Ramachandra Puram,590541
Andhra Pradesh,Markapuram,Yerragondapalem,Rayavaram,590529
Andhra Pradesh,Markapuram,Yerragondapalem,Suddakunta Penta,590520
Andhra Pradesh,Markapuram,Yerragondapalem,Telugurayani Cheruvu,590527
Andhra Pradesh,Markapuram,Yerragondapalem,Venkatadri Palem,590528
Andhra Pradesh,Markapuram,Yerragondapalem,Yerragonda Palem,590531
Andhra Pradesh,Nandyal,Allagadda,Ahobilam,594549
Andhra Pradesh,Nandyal,Allagadda,Allagadda,594542
Andhra Pradesh,Nandyal,Allagadda,Bachepalle,594550
Andhra Pradesh,Nandyal,Allagadda,Bathalur,594531
Andhra Pradesh,Nandyal,Allagadda,Chinta Kommadinne,594545
Andhra Pradesh,Nandyal,Allagadda,Devarayapuram,594536
Andhra Pradesh,Nandyal,Allagadda,G.Jambuladinne,594534
Andhra Pradesh,Nandyal,Allagadda,Gopalapuram,594533
Andhra Pradesh,Nandyal,Allagadda,Gubagundam,594535
Andhra Pradesh,Nandyal,Allagadda,Kotha Kandukur,594546
Andhra Pradesh,Nandyal,Allagadda,Mittalapalle,594548
Andhra Pradesh,Nandyal,Allagadda,Nallagatla,594532
Andhra Pradesh,Nandyal,Allagadda,Obulampalle,594539
Andhra Pradesh,Nandyal,Allagadda,Padakandla,594538
Andhra Pradesh,Nandyal,Allagadda,Palasagaram,594541
Andhra Pradesh,Nandyal,Allagadda,Patha Kandukur,594544
Andhra Pradesh,Nandyal,Allagadda,Peddachintakunta,594537
Andhra Pradesh,Nandyal,Allagadda,R.Krishnapuram,594547
Andhra Pradesh,Nandyal,Allagadda,S.Lingamdinne,594543
Andhra Pradesh,Nandyal,Allagadda,Yadawada,594540
Andhra Pradesh,Nandyal,Atmakur,Atmakur,593982
Andhra Pradesh,Nandyal,Atmakur,Bairlutygudem,593987
Andhra Pradesh,Nandyal,Atmakur,Indireswaram,593979
Andhra Pradesh,Nandyal,Atmakur,Karivena,593983
Andhra Pradesh,Nandyal,Atmakur,Krishnapuram,593981
Andhra Pradesh,Nandyal,Atmakur,Kurukunda,593977
Andhra Pradesh,Nandyal,Atmakur,Nagalooty Gudum,593988
Andhra Pradesh,Nandyal,Atmakur,Nallakalva,593984
Andhra Pradesh,Nandyal,Atmakur,Pesurutlagudem,593990
Andhra Pradesh,Nandyal,Atmakur,Pinnapuram,593980
Andhra Pradesh,Nandyal,Atmakur,Pothurajukunta,593989
Andhra Pradesh,Nandyal,Atmakur,Siddapuram,593986
Andhra Pradesh,Nandyal,Atmakur,Siddepalle,593985
Andhra Pradesh,Nandyal,Atmakur,Sundipenta,930986
Andhra Pradesh,Nandyal,Atmakur,Vadla Ramapuram,593978
Andhra Pradesh,Nandyal,Banaganapalli,Appalapuram,594383
Andhra Pradesh,Nandyal,Banaganapalli,Banaganapalle (Ct),594393
Andhra Pradesh,Nandyal,Banaganapalli,Banumukkala (Ct),594394
Andhra Pradesh,Nandyal,Banaganapalli,Bathulurupadu,594378
Andhra Pradesh,Nandyal,Banaganapalli,Beeravolu,594363
Andhra Pradesh,Nandyal,Banaganapalli,Cherlokothuru,594374
Andhra Pradesh,Nandyal,Banaganapalli,Cherupalle,594360
Andhra Pradesh,Nandyal,Banaganapalli,Enakandla,594369
Andhra Pradesh,Nandyal,Banaganapalli,Gulamaliabad,594371
Andhra Pradesh,Nandyal,Banaganapalli,Gulam Nabipeta,594392
Andhra Pradesh,Nandyal,Banaganapalli,Hussainapuram,594358
Andhra Pradesh,Nandyal,Banaganapalli,Illurukothapalle,594391
Andhra Pradesh,Nandyal,Banaganapalli,Jambuladinne,594389
Andhra Pradesh,Nandyal,Banaganapalli,Jillella,594365
Andhra Pradesh,Nandyal,Banaganapalli,Jwalapuram,594375
Andhra Pradesh,Nandyal,Banaganapalli,Kapulapalle,594385
Andhra Pradesh,Nandyal,Banaganapalli,Katikavanikunta,594356
Andhra Pradesh,Nandyal,Banaganapalli,Krishnagiri,594373
Andhra Pradesh,Nandyal,Banaganapalli,Kyapa,594384
Andhra Pradesh,Nandyal,Banaganapalli,Meerapuram,594370
Andhra Pradesh,Nandyal,Banaganapalli,Mittapalle,594386
Andhra Pradesh,Nandyal,Banaganapalli,Nandavaram,594367
Andhra Pradesh,Nandyal,Banaganapalli,Nandivargam,594364
Andhra Pradesh,Nandyal,Banaganapalli,Niluvugondla,594390
Andhra Pradesh,Nandyal,Banaganapalli,Palukur,594361
Andhra Pradesh,Nandyal,Banaganapalli,Pandlapuram,594379
Andhra Pradesh,Nandyal,Banaganapalli,Pasupula,594372
Andhra Pradesh,Nandyal,Banaganapalli,Pathapadu,594376
Andhra Pradesh,Nandyal,Banaganapalli,Rallakothuru,594387
Andhra Pradesh,Nandyal,Banaganapalli,Ramatheertham,594362
Andhra Pradesh,Nandyal,Banaganapalli,Salamabad,594359
Andhra Pradesh,Nandyal,Banaganapalli,Sankalapuram,594380
Andhra Pradesh,Nandyal,Banaganapalli,Tangutoor,594382
Andhra Pradesh,Nandyal,Banaganapalli,Thammadapalle,594388
Andhra Pradesh,Nandyal,Banaganapalli,Thimmapuram,594366
Andhra Pradesh,Nandyal,Banaganapalli,Venkatapuram,594368
Andhra Pradesh,Nandyal,Banaganapalli,Vittalapuram,594381
Andhra Pradesh,Nandyal,Banaganapalli,Yagantipalle,594377
Andhra Pradesh,Nandyal,Banaganapalli,Yerragudi,594357
Andhra Pradesh,Nandyal,Bandi Atmakur,Ayyavari Kodur,594298
Andhra Pradesh,Nandyal,Bandi Atmakur,Bandi Atmakur,594293
Andhra Pradesh,Nandyal,Bandi Atmakur,Bayyapu Kodur,594299
Andhra Pradesh,Nandyal,Bandi Atmakur,Bhojanam,594286
Andhra Pradesh,Nandyal,Bandi Atmakur,Ernapadu,594297
Andhra Pradesh,Nandyal,Bandi Atmakur,Gali Chennaiah Palem,594291
Andhra Pradesh,Nandyal,Bandi Atmakur,Kadamalakalva,594300
Andhra Pradesh,Nandyal,Bandi Atmakur,Kakanur,594295
Andhra Pradesh,Nandyal,Bandi Atmakur,Narayanapuram,594290
Andhra Pradesh,Nandyal,Bandi Atmakur,Paramatur,594287
Andhra Pradesh,Nandyal,Bandi Atmakur,Parnapalle,594296
Andhra Pradesh,Nandyal,Bandi Atmakur,Pedda Devalapuram,594289
Andhra Pradesh,Nandyal,Bandi Atmakur,Ramapuram,594292
Andhra Pradesh,Nandyal,Bandi Atmakur,Santhajutur,594288
Andhra Pradesh,Nandyal,Bandi Atmakur,Yerraguntla,594294
Andhra Pradesh,Nandyal,Bethamcherla,Ambapuram,594243
Andhra Pradesh,Nandyal,Bethamcherla,Bethamcherla,910302
Andhra Pradesh,Nandyal,Bethamcherla,Bethamcherla (Ct),594245
Andhra Pradesh,Nandyal,Bethamcherla,Bugganipalle,594239
Andhra Pradesh,Nandyal,Bethamcherla,Emboy,594237
Andhra Pradesh,Nandyal,Bethamcherla,Gollagutta,594244
Andhra Pradesh,Nandyal,Bethamcherla,Gutupalle,594240
Andhra Pradesh,Nandyal,Bethamcherla,Kolumulapalle,594238
Andhra Pradesh,Nandyal,Bethamcherla,Kothapalle,594241
Andhra Pradesh,Nandyal,Bethamcherla,Muddavaram,594236
Andhra Pradesh,Nandyal,Bethamcherla,Pendakal,594235
Andhra Pradesh,Nandyal,Bethamcherla,Rangapuram,594242
Andhra Pradesh,Nandyal,Chagalamarri,Brahmanapalle,594631
Andhra Pradesh,Nandyal,Chagalamarri,Chagalamarri,594636
Andhra Pradesh,Nandyal,Chagalamarri,Chinna Bodhanam,594622
Andhra Pradesh,Nandyal,Chagalamarri,Chinna Vangali,594640
Andhra Pradesh,Nandyal,Chagalamarri,Chintala Cheruvu,594638
Andhra Pradesh,Nandyal,Chagalamarri,D Vanipenta,594627
Andhra Pradesh,Nandyal,Chagalamarri,Godiganuru,594628
Andhra Pradesh,Nandyal,Chagalamarri,Gotlur,594633
Andhra Pradesh,Nandyal,Chagalamarri,Kalugotlapalle,594632
Andhra Pradesh,Nandyal,Chagalamarri,Madduru,594629
Andhra Pradesh,Nandyal,Chagalamarri,Mallavemula,594635
Andhra Pradesh,Nandyal,Chagalamarri,Muthyalapadu,594626
Andhra Pradesh,Nandyal,Chagalamarri,Nelampadu,594630
Andhra Pradesh,Nandyal,Chagalamarri,Pedda Bodhanam,594624
Andhra Pradesh,Nandyal,Chagalamarri,Pedda Vangali,594639
Andhra Pradesh,Nandyal,Chagalamarri,Rajole,594634
Andhra Pradesh,Nandyal,Chagalamarri,Rampalle,594623
Andhra Pradesh,Nandyal,Chagalamarri,Settiveedu,594637
Andhra Pradesh,Nandyal,Chagalamarri,Thodendlapalle,594625
Andhra Pradesh,Nandyal,Dhone,Chanugondla,594397
Andhra Pradesh,Nandyal,Dhone,Chinna Malkapuram,594410
Andhra Pradesh,Nandyal,Dhone,Devarabanda,594401
Andhra Pradesh,Nandyal,Dhone,Dhone,594404
Andhra Pradesh,Nandyal,Dhone,Eddupenta,594396
Andhra Pradesh,Nandyal,Dhone,Jagadurthi,594406
Andhra Pradesh,Nandyal,Dhone,Kamaganikuntla,594408
Andhra Pradesh,Nandyal,Dhone,Kocheruvu,594402
Andhra Pradesh,Nandyal,Dhone,Kotha Buruju,594399
Andhra Pradesh,Nandyal,Dhone,Kothakota,594400
